ID	Gene Name	Species	COG_ONTOLOGY	GOTERM_BP_DIRECT	GOTERM_CC_DIRECT	GOTERM_MF_DIRECT	INTERPRO	KEGG_PATHWAY	PIR_SUPERFAMILY	SMART	UP_KEYWORDS	UP_SEQ_FEATURE
Papss1	3'-phosphoadenosine 5'-phosphosulfate synthase 1(Papss1)	Rattus norvegicus		GO:0000103~sulfate assimilation,GO:0001887~selenium compound metabolic process,GO:0016310~phosphorylation,GO:0050428~3'-phosphoadenosine 5'-phosphosulfate biosynthetic process,	GO:0005829~cytosol,	GO:0004020~adenylylsulfate kinase activity,GO:0004781~sulfate adenylyltransferase (ATP) activity,GO:0005524~ATP binding,GO:0098616~selenate adenylyltransferase (ATP) activity,	IPR002650:Sulphate adenylyltransferase,IPR002891:Adenylylsulphate kinase,IPR014729:Rossmann-like alpha/beta/alpha sandwich fold,IPR015947:PUA-like domain,IPR024951:Sulphate adenylyltransferase catalytic domain,IPR025980:ATP-sulfurylase PUA-like domain,IPR027417:P-loop containing nucleoside triphosphate hydrolase,	rno00230:Purine metabolism,rno00450:Selenocompound metabolism,rno00920:Sulfur metabolism,rno01100:Metabolic pathways,rno01130:Biosynthesis of antibiotics,			Complete proteome,Proteomics identification,Reference proteome,
Ddx6	DEAD-box helicase 6(Ddx6)	Rattus norvegicus		GO:0006417~regulation of translation,GO:0007283~spermatogenesis,GO:0010501~RNA secondary structure unwinding,GO:0019074~viral RNA genome packaging,GO:0019827~stem cell population maintenance,GO:0033962~cytoplasmic mRNA processing body assembly,GO:0045665~negative regulation of neuron differentiation,GO:0098609~cell-cell adhesion,	GO:0000792~heterochromatin,GO:0000932~cytoplasmic mRNA processing body,GO:0001520~outer dense fiber,GO:0005730~nucleolus,GO:0005737~cytoplasm,GO:0005739~mitochondrion,GO:0005913~cell-cell adherens junction,GO:0010494~cytoplasmic stress granule,GO:0016020~membrane,GO:0016442~RISC complex,GO:0043186~P granule,GO:0043231~intracellular membrane-bounded organelle,GO:0097227~sperm annulus,	GO:0004004~ATP-dependent RNA helicase activity,GO:0005524~ATP binding,GO:0019904~protein domain specific binding,GO:0044822~poly(A) RNA binding,GO:0098641~cadherin binding involved in cell-cell adhesion,	IPR000629:RNA helicase, ATP-dependent, DEAD-box, conserved site,IPR001650:Helicase, C-terminal,IPR011545:DNA/RNA helicase, DEAD/DEAH box type, N-terminal,IPR014001:Helicase, superfamily 1/2, ATP-binding domain,IPR014014:RNA helicase, DEAD-box type, Q motif,IPR027417:P-loop containing nucleoside triphosphate hydrolase,	rno03018:RNA degradation,		SM00487:DEXDc,SM00490:HELICc,	ATP-binding,Complete proteome,Helicase,Hydrolase,Nucleotide-binding,Proteomics identification,Reference proteome,
Dhx36	DEAH-box helicase 36(Dhx36)	Rattus norvegicus		GO:0001503~ossification,GO:0006396~RNA processing,GO:0009615~response to virus,GO:0010501~RNA secondary structure unwinding,GO:0032206~positive regulation of telomere maintenance,GO:0043330~response to exogenous dsRNA,GO:0045944~positive regulation of transcription from RNA polymerase II promoter,	GO:0005634~nucleus,GO:0005737~cytoplasm,GO:0070062~extracellular exosome,	GO:0001047~core promoter binding,GO:0002151~G-quadruplex RNA binding,GO:0003725~double-stranded RNA binding,GO:0004004~ATP-dependent RNA helicase activity,GO:0005524~ATP binding,GO:0008094~DNA-dependent ATPase activity,GO:0042826~histone deacetylase binding,GO:0044212~transcription regulatory region DNA binding,GO:0044822~poly(A) RNA binding,GO:0051880~G-quadruplex DNA binding,	IPR001650:Helicase, C-terminal,IPR002464:DNA/RNA helicase, ATP-dependent, DEAH-box type, conserved site,IPR007502:Helicase-associated domain,IPR011545:DNA/RNA helicase, DEAD/DEAH box type, N-terminal,IPR011709:Domain of unknown function DUF1605,IPR014001:Helicase, superfamily 1/2, ATP-binding domain,IPR027417:P-loop containing nucleoside triphosphate hydrolase,	rno03018:RNA degradation,		SM00487:DEXDc,SM00490:HELICc,SM00847:SM00847,	ATP-binding,Complete proteome,Hydrolase,Nucleotide-binding,Proteomics identification,Reference proteome,
Ddx21	DExD-box helicase 21(Ddx21)	Rattus norvegicus		GO:0001649~osteoblast differentiation,GO:0006364~rRNA processing,GO:0006366~transcription from RNA polymerase II promoter,GO:0009615~response to virus,GO:0010501~RNA secondary structure unwinding,GO:0043330~response to exogenous dsRNA,	GO:0005634~nucleus,GO:0005654~nucleoplasm,GO:0005730~nucleolus,GO:0016020~membrane,	GO:0003725~double-stranded RNA binding,GO:0004004~ATP-dependent RNA helicase activity,GO:0005524~ATP binding,GO:0019843~rRNA binding,GO:0030515~snoRNA binding,GO:0044822~poly(A) RNA binding,GO:0097322~7SK snRNA binding,	IPR001650:Helicase, C-terminal,IPR011545:DNA/RNA helicase, DEAD/DEAH box type, N-terminal,IPR012562:GUCT,IPR012677:Nucleotide-binding, alpha-beta plait,IPR014001:Helicase, superfamily 1/2, ATP-binding domain,IPR014014:RNA helicase, DEAD-box type, Q motif,IPR027417:P-loop containing nucleoside triphosphate hydrolase,			SM00487:DEXDc,SM00490:HELICc,	Acetylation,ATP-binding,Complete proteome,Helicase,Hydrolase,Isopeptide bond,Nucleotide-binding,Nucleus,Phosphoprotein,Reference proteome,Repeat,RNA-binding,rRNA processing,Transcription,Ubl conjugation,	chain:Nucleolar RNA helicase 2,domain:Helicase ATP-binding,domain:Helicase C-terminal,modified residue,nucleotide phosphate-binding region:ATP,region of interest:3 X 5 AA repeats,repeat:1,repeat:2,repeat:3,short sequence motif:DEVD box,short sequence motif:Q motif,
Ddx39b	DExD-box helicase 39B(Ddx39b)	Rattus norvegicus		GO:0000245~spliceosomal complex assembly,GO:0000398~mRNA splicing, via spliceosome,GO:0001889~liver development,GO:0006406~mRNA export from nucleus,GO:0006974~cellular response to DNA damage stimulus,GO:0008380~RNA splicing,GO:0010501~RNA secondary structure unwinding,GO:0032786~positive regulation of DNA-templated transcription, elongation,GO:0045727~positive regulation of translation,GO:0046784~viral mRNA export from host cell nucleus,GO:0061051~positive regulation of cell growth involved in cardiac muscle cell development,GO:1904707~positive regulation of vascular smooth muscle cell proliferation,GO:2000002~negative regulation of DNA damage checkpoint,GO:2000573~positive regulation of DNA biosynthetic process,	GO:0000346~transcription export complex,GO:0005634~nucleus,GO:0005654~nucleoplasm,GO:0005681~spliceosomal complex,GO:0005687~U4 snRNP,GO:0005688~U6 snRNP,GO:0005737~cytoplasm,GO:0016363~nuclear matrix,GO:0016607~nuclear speck,GO:0043234~protein complex,	GO:0003676~nucleic acid binding,GO:0004004~ATP-dependent RNA helicase activity,GO:0005524~ATP binding,GO:0008186~RNA-dependent ATPase activity,GO:0016887~ATPase activity,GO:0017070~U6 snRNA binding,GO:0030621~U4 snRNA binding,GO:0032403~protein complex binding,GO:0043008~ATP-dependent protein binding,GO:0044822~poly(A) RNA binding,	IPR001650:Helicase, C-terminal,IPR011545:DNA/RNA helicase, DEAD/DEAH box type, N-terminal,IPR014001:Helicase, superfamily 1/2, ATP-binding domain,IPR014014:RNA helicase, DEAD-box type, Q motif,IPR027417:P-loop containing nucleoside triphosphate hydrolase,	rno03013:RNA transport,rno03015:mRNA surveillance pathway,rno03040:Spliceosome,rno05164:Influenza A,		SM00487:DEXDc,SM00490:HELICc,	Acetylation,ATP-binding,Complete proteome,Cytoplasm,Helicase,Hydrolase,Isopeptide bond,mRNA processing,mRNA splicing,mRNA transport,Nucleotide-binding,Nucleus,Phosphoprotein,Proteomics identification,Reference proteome,RNA-binding,Spliceosome,Transport,Ubl conjugation,	chain:Spliceosome RNA helicase BAT1,domain:Helicase ATP-binding,domain:Helicase C-terminal,modified residue,nucleotide phosphate-binding region:ATP,sequence conflict,short sequence motif:DECD box,short sequence motif:Q motif,
Dhx9	DExH-box helicase 9(Dhx9)	Rattus norvegicus		GO:0001649~osteoblast differentiation,GO:0006396~RNA processing,GO:0007623~circadian rhythm,GO:0034605~cellular response to heat,GO:0070934~CRD-mediated mRNA stabilization,GO:1903608~protein localization to cytoplasmic stress granule,	GO:0005634~nucleus,GO:0005654~nucleoplasm,GO:0005730~nucleolus,GO:0005737~cytoplasm,GO:0005813~centrosome,GO:0016020~membrane,GO:0030529~intracellular ribonucleoprotein complex,GO:0036464~cytoplasmic ribonucleoprotein granule,GO:0070937~CRD-mediated mRNA stability complex,GO:0097165~nuclear stress granule,	GO:0001085~RNA polymerase II transcription factor binding,GO:0004004~ATP-dependent RNA helicase activity,GO:0005524~ATP binding,GO:0044822~poly(A) RNA binding,	IPR001650:Helicase, C-terminal,IPR002464:DNA/RNA helicase, ATP-dependent, DEAH-box type, conserved site,IPR007502:Helicase-associated domain,IPR011545:DNA/RNA helicase, DEAD/DEAH box type, N-terminal,IPR011709:Domain of unknown function DUF1605,IPR014001:Helicase, superfamily 1/2, ATP-binding domain,IPR014720:Double-stranded RNA-binding-like domain,IPR027417:P-loop containing nucleoside triphosphate hydrolase,			SM00358:DSRM,SM00487:DEXDc,SM00490:HELICc,SM00847:SM00847,	ATP-binding,Complete proteome,Hydrolase,Nucleotide-binding,Proteomics identification,Reference proteome,
Dis3l2	DIS3-like 3'-5' exoribonuclease 2(Dis3l2)	Rattus norvegicus		GO:0000291~nuclear-transcribed mRNA catabolic process, exonucleolytic,GO:0006364~rRNA processing,GO:0006402~mRNA catabolic process,GO:0007067~mitotic nuclear division,GO:0008285~negative regulation of cell proliferation,GO:0010587~miRNA catabolic process,GO:0016075~rRNA catabolic process,GO:0019827~stem cell population maintenance,GO:0034427~nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5',GO:0051301~cell division,GO:0051306~mitotic sister chromatid separation,GO:0090503~RNA phosphodiester bond hydrolysis, exonucleolytic,GO:1990074~polyuridylation-dependent mRNA catabolic process,	GO:0000176~nuclear exosome (RNase complex),GO:0000177~cytoplasmic exosome (RNase complex),GO:0000932~cytoplasmic mRNA processing body,GO:0005737~cytoplasm,	GO:0000175~3'-5'-exoribonuclease activity,GO:0000287~magnesium ion binding,GO:0003723~RNA binding,GO:0004540~ribonuclease activity,GO:0008266~poly(U) RNA binding,GO:0046872~metal ion binding,	IPR012340:Nucleic acid-binding, OB-fold,IPR022966:Ribonuclease II/R, conserved site,				Cell cycle,Cell division,Complete proteome,Cytoplasm,Exonuclease,Hydrolase,Magnesium,Manganese,Metal-binding,Mitosis,Nuclease,Proteomics identification,Reference proteome,RNA-binding,Tumor suppressor,
Elavl1	ELAV like RNA binding protein 1(Elavl1)	Rattus norvegicus		GO:0045727~positive regulation of translation,GO:0048255~mRNA stabilization,GO:0060965~negative regulation of gene silencing by miRNA,GO:0070935~3'-UTR-mediated mRNA stabilization,GO:2000036~regulation of stem cell population maintenance,	GO:0005634~nucleus,GO:0005654~nucleoplasm,GO:0005737~cytoplasm,GO:0005829~cytosol,GO:0016020~membrane,GO:1990904~ribonucleoprotein complex,	GO:0000166~nucleotide binding,GO:0003723~RNA binding,GO:0003725~double-stranded RNA binding,GO:0003729~mRNA binding,GO:0003730~mRNA 3'-UTR binding,GO:0005515~protein binding,GO:0017091~AU-rich element binding,GO:0019901~protein kinase binding,GO:0035925~mRNA 3'-UTR AU-rich region binding,GO:0042803~protein homodimerization activity,GO:0044822~poly(A) RNA binding,	IPR000504:RNA recognition motif domain,IPR002343:Paraneoplastic encephalomyelitis antigen,IPR006548:Splicing factor ELAV/HuD,IPR012677:Nucleotide-binding, alpha-beta plait,	rno04152:AMPK signaling pathway,		SM00360:RRM,	Acetylation,Complete proteome,Cytoplasm,Methylation,Nucleus,Phosphoprotein,Reference proteome,Repeat,RNA-binding,
Ephb4	EPH receptor B4(Ephb4)	Rattus norvegicus		GO:0001525~angiogenesis,GO:0002042~cell migration involved in sprouting angiogenesis,GO:0003007~heart morphogenesis,GO:0007155~cell adhesion,GO:0018108~peptidyl-tyrosine phosphorylation,GO:0046777~protein autophosphorylation,GO:0048013~ephrin receptor signaling pathway,GO:0048845~venous blood vessel morphogenesis,GO:1903849~positive regulation of aorta morphogenesis,GO:2000525~positive regulation of T cell costimulation,	GO:0005887~integral component of plasma membrane,GO:0070062~extracellular exosome,	GO:0004714~transmembrane receptor protein tyrosine kinase activity,GO:0005003~ephrin receptor activity,GO:0005524~ATP binding,	IPR000719:Protein kinase, catalytic domain,IPR001090:Ephrin receptor ligand binding domain,IPR001245:Serine-threonine/tyrosine-protein kinase catalytic domain,IPR001426:Tyrosine-protein kinase, receptor class V, conserved site,IPR001660:Sterile alpha motif domain,IPR003961:Fibronectin, type III,IPR008266:Tyrosine-protein kinase, active site,IPR008979:Galactose-binding domain-like,IPR009030:Insulin-like growth factor binding protein, N-terminal,IPR011009:Protein kinase-like domain,IPR011641:Tyrosine-protein kinase ephrin type A/B receptor-like,IPR013761:Sterile alpha motif/pointed domain,IPR013783:Immunoglobulin-like fold,IPR016257:Tyrosine-protein kinase, ephrin receptor,IPR017441:Protein kinase, ATP binding site,IPR020635:Tyrosine-protein kinase, catalytic domain,	rno04360:Axon guidance,	PIRSF000666:tyrosine-protein kinase, ephrin receptor type,	SM00060:FN3,SM00219:TyrKc,SM00454:SAM,SM00615:EPH_lbd,SM01411:SM01411,	ATP-binding,Complete proteome,Kinase,Membrane,Nucleotide-binding,Receptor,Reference proteome,Repeat,Transferase,Transmembrane,Transmembrane helix,Tyrosine-protein kinase,
Ewsr1	EWS RNA-binding protein 1(Ewsr1)	Rattus norvegicus			GO:0005634~nucleus,GO:0005730~nucleolus,GO:0005737~cytoplasm,GO:0015030~Cajal body,	GO:0000166~nucleotide binding,GO:0003723~RNA binding,GO:0008270~zinc ion binding,GO:0042802~identical protein binding,GO:0044822~poly(A) RNA binding,	IPR000504:RNA recognition motif domain,IPR001876:Zinc finger, RanBP2-type,IPR012677:Nucleotide-binding, alpha-beta plait,	rno05202:Transcriptional misregulation in cancer,		SM00360:RRM,SM00547:ZnF_RBZ,	Complete proteome,Metal-binding,Proteomics identification,Reference proteome,Zinc,Zinc-finger,
Fxr1	FMR1 autosomal homolog 1(Fxr1)	Rattus norvegicus		GO:0007517~muscle organ development,GO:0017148~negative regulation of translation,GO:0030154~cell differentiation,GO:2000637~positive regulation of gene silencing by miRNA,	GO:0005634~nucleus,GO:0005737~cytoplasm,GO:0005844~polysome,GO:0016020~membrane,GO:0030424~axon,GO:0030425~dendrite,GO:0035770~ribonucleoprotein granule,GO:0043034~costamere,GO:0043197~dendritic spine,GO:0048471~perinuclear region of cytoplasm,	GO:0002151~G-quadruplex RNA binding,GO:0003729~mRNA binding,GO:0003730~mRNA 3'-UTR binding,GO:0033592~RNA strand annealing activity,GO:0042803~protein homodimerization activity,GO:0044822~poly(A) RNA binding,GO:0046982~protein heterodimerization activity,	IPR004087:K Homology domain,IPR004088:K Homology domain, type 1,IPR008395:Agenet-like domain,IPR022034:Fragile X mental retardation protein family,	rno03013:RNA transport,		SM00322:KH,	Acetylation,Complete proteome,Cytoplasm,Developmental protein,Differentiation,Methylation,Myogenesis,Phosphoprotein,Proteomics identification,Reference proteome,Repeat,RNA-binding,	chain:Fragile X mental retardation syndrome- related protein 1,compositionally biased region:Poly-Arg,compositionally biased region:Poly-Pro,domain:KH 1,domain:KH 2,modified residue,region of interest:RNA-binding RGG-box,
G3bp1	G3BP stress granule assembly factor 1(G3bp1)	Rattus norvegicus		GO:0006810~transport,GO:0090090~negative regulation of canonical Wnt signaling pathway,	GO:0005737~cytoplasm,GO:0005829~cytosol,GO:0005925~focal adhesion,GO:0010494~cytoplasmic stress granule,GO:0030529~intracellular ribonucleoprotein complex,	GO:0000166~nucleotide binding,GO:0003729~mRNA binding,GO:0044822~poly(A) RNA binding,	IPR000504:RNA recognition motif domain,IPR002075:Nuclear transport factor 2,IPR012677:Nucleotide-binding, alpha-beta plait,IPR018222:Nuclear transport factor 2, Eukaryote,			SM00360:RRM,	Complete proteome,Proteomics identification,Reference proteome,
G3bp2	G3BP stress granule assembly factor 2(G3bp2)	Rattus norvegicus		GO:0006810~transport,	GO:0005737~cytoplasm,GO:0005829~cytosol,GO:0030529~intracellular ribonucleoprotein complex,	GO:0000166~nucleotide binding,GO:0003729~mRNA binding,GO:0044822~poly(A) RNA binding,	IPR000504:RNA recognition motif domain,IPR002075:Nuclear transport factor 2,IPR012677:Nucleotide-binding, alpha-beta plait,IPR018222:Nuclear transport factor 2, Eukaryote,			SM00360:RRM,	Complete proteome,Proteomics identification,Reference proteome,
Khdrbs1	KH RNA binding domain containing, signal transduction associated 1(Khdrbs1)	Rattus norvegicus		GO:0000086~G2/M transition of mitotic cell cycle,GO:0006351~transcription, DNA-templated,GO:0006397~mRNA processing,GO:0007166~cell surface receptor signaling pathway,GO:0009966~regulation of signal transduction,GO:0009967~positive regulation of signal transduction,GO:0031647~regulation of protein stability,GO:0045892~negative regulation of transcription, DNA-templated,GO:0045948~positive regulation of translational initiation,GO:0046831~regulation of RNA export from nucleus,GO:0046833~positive regulation of RNA export from nucleus,GO:0048024~regulation of mRNA splicing, via spliceosome,	GO:0005634~nucleus,GO:0005654~nucleoplasm,GO:0005737~cytoplasm,GO:0016020~membrane,GO:0070618~Grb2-Sos complex,	GO:0003723~RNA binding,GO:0005070~SH3/SH2 adaptor activity,GO:0005515~protein binding,GO:0008143~poly(A) binding,GO:0008266~poly(U) RNA binding,GO:0017124~SH3 domain binding,GO:0032403~protein complex binding,GO:0042802~identical protein binding,GO:0044822~poly(A) RNA binding,	IPR004087:K Homology domain,IPR004088:K Homology domain, type 1,			SM00322:KH,	Acetylation,Cell cycle,Complete proteome,Isopeptide bond,Membrane,Methylation,mRNA processing,Nucleus,Phosphoprotein,Reference proteome,RNA-binding,SH3-binding,Transcription,Transcription regulation,Ubl conjugation,	chain:KH domain-containing, RNA-binding, signal transduction-associated protein 1,compositionally biased region:Arg/Gly-rich,compositionally biased region:Pro-rich,domain:KH,modified residue,
Khsrp	KH-type splicing regulatory protein(Khsrp)	Rattus norvegicus		GO:0006351~transcription, DNA-templated,GO:0006355~regulation of transcription, DNA-templated,GO:0006397~mRNA processing,GO:0006402~mRNA catabolic process,GO:0008380~RNA splicing,GO:0043488~regulation of mRNA stability,GO:0045019~negative regulation of nitric oxide biosynthetic process,GO:0051028~mRNA transport,GO:0061014~positive regulation of mRNA catabolic process,GO:0061158~3'-UTR-mediated mRNA destabilization,GO:0071345~cellular response to cytokine stimulus,GO:2000628~regulation of miRNA metabolic process,	GO:0005634~nucleus,GO:0005654~nucleoplasm,GO:0005737~cytoplasm,GO:0010494~cytoplasmic stress granule,GO:0016020~membrane,GO:0030425~dendrite,GO:0043025~neuronal cell body,	GO:0003677~DNA binding,GO:0003723~RNA binding,GO:0003729~mRNA binding,GO:0003730~mRNA 3'-UTR binding,GO:0005515~protein binding,GO:0035925~mRNA 3'-UTR AU-rich region binding,GO:0044822~poly(A) RNA binding,	IPR004087:K Homology domain,IPR004088:K Homology domain, type 1,IPR015096:Domain of unknown function DUF1897,			SM00322:KH,	Acetylation,Complete proteome,Cytoplasm,Direct protein sequencing,DNA-binding,Isopeptide bond,Methylation,mRNA processing,mRNA splicing,mRNA transport,Nucleus,Phosphoprotein,Proteomics identification,Reference proteome,Repeat,RNA-binding,Transcription,Transcription regulation,Transport,Ubl conjugation,	chain:Far upstream element-binding protein 2,compositionally biased region:Ala/Gly/Pro-rich,compositionally biased region:Gly-rich,compositionally biased region:Gly/Pro-rich,domain:KH 1,domain:KH 2,domain:KH 3,domain:KH 4,modified residue,region of interest:4 X 12 AA imperfect repeats,repeat:1,repeat:2,repeat:3,repeat:4,
Lsm2	LSM2 homolog, U6 small nuclear RNA and mRNA degradation associated(Lsm2)	Rattus norvegicus		GO:0000398~mRNA splicing, via spliceosome,GO:0006397~mRNA processing,	GO:0000932~cytoplasmic mRNA processing body,GO:0005688~U6 snRNP,GO:0046540~U4/U6 x U5 tri-snRNP complex,GO:0071011~precatalytic spliceosome,GO:0071013~catalytic step 2 spliceosome,GO:1990726~Lsm1-7-Pat1 complex,	GO:0003723~RNA binding,GO:0017160~Ral GTPase binding,GO:0019901~protein kinase binding,GO:0044822~poly(A) RNA binding,	IPR001163:Ribonucleoprotein LSM domain,IPR010920:Like-Sm (LSM) domain,IPR016654:U6 snRNA-associated Sm-like protein LSm2,	rno03018:RNA degradation,rno03040:Spliceosome,	PIRSF016394:U6 snRNA-associated Sm-like protein LSm2,	SM00651:Sm,	Complete proteome,Proteomics identification,Reference proteome,
Lsm3	LSM3 homolog, U6 small nuclear RNA and mRNA degradation associated(Lsm3)	Rattus norvegicus		GO:0000398~mRNA splicing, via spliceosome,GO:0033962~cytoplasmic mRNA processing body assembly,	GO:0000932~cytoplasmic mRNA processing body,GO:0005688~U6 snRNP,GO:0046540~U4/U6 x U5 tri-snRNP complex,GO:0071011~precatalytic spliceosome,GO:0071013~catalytic step 2 spliceosome,GO:1990726~Lsm1-7-Pat1 complex,	GO:0003723~RNA binding,GO:0044822~poly(A) RNA binding,	IPR001163:Ribonucleoprotein LSM domain,IPR010920:Like-Sm (LSM) domain,	rno03018:RNA degradation,rno03040:Spliceosome,		SM00651:Sm,	Complete proteome,Proteomics identification,Reference proteome,
Lsm5	LSM5 homolog, U6 small nuclear RNA and mRNA degradation associated(Lsm5)	Rattus norvegicus		GO:0000398~mRNA splicing, via spliceosome,GO:0000956~nuclear-transcribed mRNA catabolic process,	GO:0005688~U6 snRNP,GO:0046540~U4/U6 x U5 tri-snRNP complex,GO:1990726~Lsm1-7-Pat1 complex,	GO:0003723~RNA binding,	IPR001163:Ribonucleoprotein LSM domain,IPR010920:Like-Sm (LSM) domain,	rno03018:RNA degradation,rno03040:Spliceosome,		SM00651:Sm,	Complete proteome,Reference proteome,
Lsm8	LSM8 homolog, U6 small nuclear RNA associated(Lsm8)	Rattus norvegicus		GO:0000398~mRNA splicing, via spliceosome,	GO:0046540~U4/U6 x U5 tri-snRNP complex,	GO:0003723~RNA binding,GO:0044822~poly(A) RNA binding,	IPR001163:Ribonucleoprotein LSM domain,IPR010920:Like-Sm (LSM) domain,	rno03018:RNA degradation,rno03040:Spliceosome,		SM00651:Sm,	Complete proteome,Proteomics identification,Reference proteome,
Larp1	La ribonucleoprotein domain family, member 1(Larp1)	Rattus norvegicus		GO:0006413~translational initiation,GO:0008283~cell proliferation,GO:0016239~positive regulation of macroautophagy,GO:0031929~TOR signaling,GO:0045070~positive regulation of viral genome replication,GO:0045727~positive regulation of translation,GO:0098609~cell-cell adhesion,	GO:0005654~nucleoplasm,GO:0005737~cytoplasm,GO:0005913~cell-cell adherens junction,GO:0016020~membrane,GO:0031931~TORC1 complex,	GO:0000339~RNA cap binding,GO:0003730~mRNA 3'-UTR binding,GO:0008190~eukaryotic initiation factor 4E binding,GO:0008494~translation activator activity,GO:0031369~translation initiation factor binding,GO:0044822~poly(A) RNA binding,GO:0048027~mRNA 5'-UTR binding,GO:0098641~cadherin binding involved in cell-cell adhesion,	IPR006607:Protein of unknown function DM15,IPR006630:RNA-binding protein Lupus La,IPR011991:Winged helix-turn-helix DNA-binding domain,			SM00684:DM15,SM00715:LA,	Complete proteome,Proteomics identification,Reference proteome,
Larp4	La ribonucleoprotein domain family, member 4(Larp4)	Rattus norvegicus		GO:0007010~cytoskeleton organization,GO:0022604~regulation of cell morphogenesis,	GO:0016020~membrane,	GO:0044822~poly(A) RNA binding,
Larp4b	La ribonucleoprotein domain family, member 4B(Larp4b)	Rattus norvegicus		GO:0045727~positive regulation of translation,	GO:0005730~nucleolus,GO:0005737~cytoplasm,GO:0005829~cytosol,GO:0010494~cytoplasmic stress granule,GO:0016020~membrane,GO:0042788~polysomal ribosome,	GO:0000166~nucleotide binding,GO:0044822~poly(A) RNA binding,	IPR006630:RNA-binding protein Lupus La,IPR011991:Winged helix-turn-helix DNA-binding domain,IPR012677:Nucleotide-binding, alpha-beta plait,			SM00715:LA,	Complete proteome,Proteomics identification,Reference proteome,
Nhp2l1	NHP2 non-histone chromosome protein 2-like 1 (S. cerevisiae)(Nhp2l1)	Rattus norvegicus		GO:0000398~mRNA splicing, via spliceosome,GO:0000470~maturation of LSU-rRNA,GO:0006412~translation,GO:0007338~single fertilization,GO:0030490~maturation of SSU-rRNA,	GO:0001651~dense fibrillar component,GO:0005730~nucleolus,GO:0022625~cytosolic large ribosomal subunit,GO:0031428~box C/D snoRNP complex,GO:0032040~small-subunit processome,GO:0043234~protein complex,GO:0046540~U4/U6 x U5 tri-snRNP complex,GO:0071011~precatalytic spliceosome,	GO:0003723~RNA binding,GO:0030515~snoRNA binding,GO:0030621~U4 snRNA binding,GO:0030622~U4atac snRNA binding,GO:0034511~U3 snoRNA binding,GO:0034512~box C/D snoRNA binding,GO:0044822~poly(A) RNA binding,GO:0051117~ATPase binding,	IPR002415:H/ACA ribonucleoprotein complex, subunit Nhp2, eukaryote,IPR004037:Ribosomal protein L7Ae conserved site,IPR004038:Ribosomal protein L7Ae/L30e/S12e/Gadd45,IPR018492:Ribosomal protein L7Ae/L8/Nhp2 family,	rno03008:Ribosome biogenesis in eukaryotes,rno03040:Spliceosome,			Acetylation,Complete proteome,mRNA processing,mRNA splicing,Nucleus,Phosphoprotein,Reference proteome,Ribonucleoprotein,RNA-binding,Spliceosome,	chain:NHP2-like protein 1,modified residue,
Nhp2	NHP2 ribonucleoprotein(Nhp2)	Rattus norvegicus		GO:0000454~snoRNA guided rRNA pseudouridine synthesis,GO:0000469~cleavage involved in rRNA processing,GO:0000470~maturation of LSU-rRNA,GO:0006412~translation,GO:0031118~rRNA pseudouridine synthesis,GO:0031120~snRNA pseudouridine synthesis,GO:1904874~positive regulation of telomerase RNA localization to Cajal body,	GO:0000784~nuclear chromosome, telomeric region,GO:0005654~nucleoplasm,GO:0005697~telomerase holoenzyme complex,GO:0005737~cytoplasm,GO:0022625~cytosolic large ribosomal subunit,GO:0031429~box H/ACA snoRNP complex,GO:0090661~box H/ACA telomerase RNP complex,	GO:0003730~mRNA 3'-UTR binding,GO:0034511~U3 snoRNA binding,GO:0034513~box H/ACA snoRNA binding,GO:0044822~poly(A) RNA binding,GO:0070034~telomerase RNA binding,	IPR002415:H/ACA ribonucleoprotein complex, subunit Nhp2, eukaryote,IPR004038:Ribosomal protein L7Ae/L30e/S12e/Gadd45,IPR018492:Ribosomal protein L7Ae/L8/Nhp2 family,	rno03008:Ribosome biogenesis in eukaryotes,			Complete proteome,Proteomics identification,Reference proteome,
Nsun2	NOP2/Sun RNA methyltransferase family, member 2(Nsun2)	Rattus norvegicus		GO:0007286~spermatid development,GO:0030488~tRNA methylation,GO:0033313~meiotic cell cycle checkpoint,	GO:0005634~nucleus,GO:0005730~nucleolus,GO:0005737~cytoplasm,GO:0033391~chromatoid body,	GO:0000049~tRNA binding,GO:0003865~3-oxo-5-alpha-steroid 4-dehydrogenase activity,GO:0016428~tRNA (cytosine-5-)-methyltransferase activity,GO:0044822~poly(A) RNA binding,	IPR001678:Bacterial Fmu (Sun)/eukaryotic nucleolar NOL1/Nop2p,IPR023267:RNA (C5-cytosine) methyltransferase,IPR023270:tRNA (C5-cytosine) methyltransferase, NCL1,				Complete proteome,Oxidoreductase,Proteomics identification,Reference proteome,
