2493	ENSMUSG00000071054	2010-05-12	2010-07-21	CT485788.3	scaffold attachment factor B  [Source:RefSeq peptide;Acc:NP_001156772]	Mus musculus	10090	RRMx1	\N	\N	SAFB1	\N	\N	\N
2494	ENSMUSG00000022194	2010-05-12	2010-05-31	Pabpn1	poly(A) binding protein, nuclear 1 Gene [Source:MGI Symbol;Acc:MGI:1859158]	Mus musculus	10090	RRMx1	\N	\N	Gtrosa41	\N	\N	Q8CCS6
2495	ENSMUSG00000070291	2010-05-12	2010-07-21	Ddx43	DEAD (Asp-Glu-Ala-Asp) box polypeptide 43 Gene [Source:MGI Symbol;Acc:MGI:3642857]	Mus musculus	10090	KHx1	\N	\N	OTTMUSG00000019690	\N	\N	\N
2496	ENSMUSG00000048661	2010-05-12	2010-07-23	Lemd3	LEM domain containing 3 Gene [Source:MGI Symbol;Acc:MGI:3580376]	Mus musculus	10090	RRMx1	\N	\N	Man1	\N	\N	Q9WU40
2497	ENSMUSG00000031523	2010-05-12	\N	Dlc1	deleted in liver cancer 1 Gene [Source:MGI Symbol;Acc:MGI:1354949]	Mus musculus	10090	\N	1	No evidence of RNA binding	p122-RhoGAP	\N	\N	\N
2498	ENSMUSG00000042677	2010-05-12	2010-05-13	Zc3h12a	zinc finger CCCH type containing 12A Gene [Source:MGI Symbol;Acc:MGI:2385891]	Mus musculus	10090	Znf_CCCHx1	\N	\N		\N	\N	Q5D1E7
2499	ENSMUSG00000063166	2010-05-12	2010-07-21	AC154808.1		Mus musculus	10090	LSmx1	\N	\N		\N	\N	\N
2500	ENSMUSG00000038132	2010-05-12	2010-07-22	Rbm24	RNA binding motif protein 24 Gene [Source:MGI Symbol;Acc:MGI:3610364]	Mus musculus	10090	RRMx1	\N	\N		\N	\N	\N
2501	ENSMUSG00000062226	2010-05-12	2010-07-23	CAAA01160968.1.8431.1		Mus musculus	10090	KHx1	\N	\N		\N	\N	\N
2502	ENSMUSG00000059179	2010-05-12	2010-05-20	AC158589.1		Mus musculus	10090	RRMx2	\N	\N		\N	\N	\N
2503	ENSMUSG00000074480	2010-05-12	2010-05-13	Mex3a	mex3 homolog A (C. elegans) Gene [Source:MGI Symbol;Acc:MGI:1919890]	Mus musculus	10090	KHx2; Znf_RINGx1	\N	\N	Rkhd4	\N	\N	\N
2504	ENSMUSG00000026519	2010-05-12	2010-07-23	Tmem63a	transmembrane protein 63a Gene [Source:MGI Symbol;Acc:MGI:2384789]	Mus musculus	10090	RRMx1	\N	\N		\N	\N	Q91YT8
2505	ENSMUSG00000037197	2010-05-12	2010-07-21	Rbm17	RNA binding motif protein 17 Gene [Source:MGI Symbol;Acc:MGI:1924188]	Mus musculus	10090	RRMx1	\N	\N		\N	\N	Q8JZX4
2506	ENSMUSG00000047888	2010-05-12	2010-05-13	Tnrc6b	trinucleotide repeat containing 6b Gene [Source:MGI Symbol;Acc:MGI:2443730]	Mus musculus	10090	RRMx1	\N	\N		\N	\N	Q8BKI2
2507	ENSMUSG00000068480	2010-05-12	2010-07-24	AC165968.1		Mus musculus	10090	RRMx1	\N	\N		\N	\N	\N
2508	ENSMUSG00000004815	2010-05-12	2010-07-21	Dgkq	diacylglycerol kinase, theta Gene [Source:MGI Symbol;Acc:MGI:102918]	Mus musculus	10090	RRMx1	\N	\N	110kDa	\N	\N	Q6P5E8
2509	ENSMUSG00000071273	2010-05-12	2010-07-24	AC166351.1		Mus musculus	10090	RRMx2	\N	\N		\N	\N	\N
2510	ENSMUSG00000074643	2010-05-12	2010-07-24	Cpne1	copine I Gene [Source:MGI Symbol;Acc:MGI:2386621]	Mus musculus	10090	RRMx4	\N	\N		\N	\N	Q8C166
2511	ENSMUSG00000030924	2010-05-12	2010-05-13	2610020H08Rik	RIKEN cDNA 2610020H08 gene Gene [Source:MGI Symbol;Acc:MGI:1919402]	Mus musculus	10090	RRMx2	\N	\N		\N	\N	\N
2512	ENSMUSG00000036572	2010-05-12	2010-07-23	Upf3b	reproductive homeobox 3B Gene [Source:MGI Symbol;Acc:MGI:3770264]	Mus musculus	10090	RRMx1	\N	\N	RENT3B	\N	\N	\N
2513	ENSMUSG00000079003	2010-05-12	\N	Samd1	sterile alpha motif domain containing 1 Gene [Source:MGI Symbol;Acc:MGI:2142433]	Mus musculus	10090	\N	1	SAM domain		\N	\N	\N
2514	ENSMUSG00000021927	2010-05-12	2010-07-24	AC154435.1		Mus musculus	10090	RRMx2	\N	\N		\N	\N	\N
2515	ENSMUSG00000048652	2010-05-12	\N	Samd13	RIKEN cDNA 4930503B20 gene Gene [Source:MGI Symbol;Acc:MGI:1922264]	Mus musculus	10090	\N	1	SAM domain	LOC381481	\N	\N	\N
2516	ENSMUSG00000062678	2010-05-12	2010-07-21	AC131120.3		Mus musculus	10090	LSmx1	\N	\N		\N	\N	\N
2517	ENSMUSG00000030411	2010-05-12	2010-06-19	Nova2	neuro-oncological ventral antigen 2 Gene [Source:MGI Symbol;Acc:MGI:104296]	Mus musculus	10090	KHx1	\N	\N	LOC384569	\N	\N	\N
2518	ENSMUSG00000042680	2010-05-12	\N	Fam59a	family with sequence similarity 59, member A Gene [Source:MGI Symbol;Acc:MGI:2685790]	Mus musculus	10090	\N	1	SAM domain	LOC381126	\N	\N	\N
2519	ENSMUSG00000061410	2010-05-12	2010-07-23	Zcchc14	zinc finger, CCHC domain containing 14 Gene [Source:MGI Symbol;Acc:MGI:2159407]	Mus musculus	10090	\N	1	SAM domain	Bdg29	\N	\N	\N
2520	ENSMUSG00000001150	2010-05-12	2010-07-20	Mcm3ap	minichromosome maintenance deficient 3 (S. cerevisiae) associated protein Gene [Source:MGI Symbol;Acc:MGI:1930089]	Mus musculus	10090	RRMx1	\N	\N	GANP	\N	\N	Q9WUU9
2521	ENSMUSG00000020069	2010-05-12	2010-05-13	Hnrnph3	heterogeneous nuclear ribonucleoprotein H3 Gene [Source:MGI Symbol;Acc:MGI:1926462]	Mus musculus	10090	RRMx2	\N	\N	hnRNP 2H9	\N	\N	\N
2522	ENSMUSG00000038738	2010-05-12	\N	Shank1	SH3/ankyrin domain gene 1 Gene [Source:MGI Symbol;Acc:MGI:3613677]	Mus musculus	10090	\N	1	SAM domain		\N	\N	\N
2523	ENSMUSG00000018040	2010-05-12	2010-05-13	Rrp7a	ribosomal RNA processing 7 homolog A (S. cerevisiae) Gene [Source:MGI Symbol;Acc:MGI:1922028]	Mus musculus	10090	RRMx1	\N	\N		\N	\N	Q9D1C9
2524	ENSMUSG00000078182	2010-05-12	2010-07-23	AC164700.2		Mus musculus	10090	KHx1	\N	\N		\N	\N	\N
2525	ENSMUSG00000069849	2010-05-12	\N	AC191933.1	l(3)mbt-like 4 (Drosophila) (L3mbtl4), mRNA [Source:RefSeq DNA;Acc:NM_177278]	Mus musculus	10090	\N	1	SAM domain		\N	\N	\N
2526	ENSMUSG00000078184	2010-05-12	2010-07-20	B020018G12Rik	RNA binding motif protein 8a Gene [Source:MGI Symbol;Acc:MGI:1913129]	Mus musculus	10090	RRMx1	\N	\N	Y14	\N	\N	\N
2527	ENSMUSG00000058567	2010-05-12	2010-07-20	AC115361.1		Mus musculus	10090	LSmx1	\N	\N		\N	\N	\N
2528	ENSMUSG00000022685	2010-05-12	2010-07-23	Parn	poly(A)-specific ribonuclease (deadenylation nuclease) Gene [Source:MGI Symbol;Acc:MGI:1921358]	Mus musculus	10090	RRMx1	\N	\N	DAN	\N	\N	Q8VDG3
2529	ENSMUSG00000055452	2010-05-12	2010-05-13	AC132586.1		Mus musculus	10090	Znf_CCCHx1	\N	\N		\N	\N	\N
2530	ENSMUSG00000049235	2010-05-12	2010-07-24	AC140256.1		Mus musculus	10090	RRMx1	\N	\N		\N	\N	\N
2531	ENSMUSG00000086151	2010-05-12	2010-07-24	AC153137.1		Mus musculus	10090	RRMx1	\N	\N		\N	\N	\N
2532	ENSMUSG00000087346	2010-05-12	2010-07-24	AC121911.2		Mus musculus	10090	RRMx1	\N	\N		\N	\N	\N
2533	ENSMUSG00000044576	2010-05-12	2010-07-23	Fam59b	family with sequence similarity 59, member B Gene [Source:MGI Symbol;Acc:MGI:2685290]	Mus musculus	10090	\N	1	SAM domain	LOC242915	\N	\N	\N
2534	ENSMUSG00000060989	2010-05-12	2010-05-20	RP23-425K3.1		Mus musculus	10090	RRMx2	\N	\N		\N	\N	\N
2535	ENSMUSG00000039601	2010-05-12	2010-07-23	Rcan2	regulator of calcineurin 2 Gene [Source:MGI Symbol;Acc:MGI:1858219]	Mus musculus	10090	RRMx1	\N	\N	Dscr1l1	\N	\N	Q9JHG2
2536	ENSMUSG00000037364	2010-05-12	2010-07-24	Srrt	serrate RNA effector molecule homolog (Arabidopsis) Gene [Source:MGI Symbol;Acc:MGI:1933527]	Mus musculus	10090	RRMx1	\N	\N	Asr2	\N	\N	Q99MR6
2537	ENSMUSG00000062093	2010-05-12	2010-05-20	AC098722.1		Mus musculus	10090	RRMx4	\N	\N		\N	\N	\N
2538	ENSMUSG00000072585	2010-05-12	2010-07-24	AC123665.1		Mus musculus	10090	LSmx1	\N	\N		\N	\N	\N
2539	ENSMUSG00000042308	2010-05-12	2010-07-21	Setd1a	SET domain containing 1A Gene [Source:MGI Symbol;Acc:MGI:2446244]	Mus musculus	10090	RRMx1	\N	\N	KMT2F	\N	\N	\N
2540	ENSMUSG00000063902	2010-05-12	2010-07-01	AC116389.1		Mus musculus	10090	KHx3	\N	\N		\N	\N	\N
2541	FBgn0031764	2010-05-12	2010-05-13	CG9107	CG9107	Drosophila melanogaster	7227	RRMx1	\N	\N	CG9107	\N	\N	\N
2542	FBgn0086441	2010-05-12	2010-05-13	hkl	hook-like	Drosophila melanogaster	7227	RRMx1	\N	\N	hkl; hook-like; CG10473; lethal (2) 37Ba	\N	\N	\N
2543	FBgn0033273	2010-05-12	\N	CG2183	CG2183	Drosophila melanogaster	7227	\N	1	SAM domain	CG2183	\N	\N	\N
2544	FBgn0050011	2010-05-12	\N	gem	gemini	Drosophila melanogaster	7227	\N	1	SAM domain	gem; gemini; persephone	\N	\N	\N
2545	FBgn0034879	2010-05-12	2010-07-21	Rrp4	Rrp4	Drosophila melanogaster	7227	S1x1	\N	\N	Rrp4; Rrp4	\N	\N	\N
2546	FBgn0036035	2010-05-12	2010-07-21	CG18178	CG18178	Drosophila melanogaster	7227	RRMx1	\N	\N	CG18178	\N	\N	\N
2547	FBgn0036414	2010-05-12	\N	nan	nanchung	Drosophila melanogaster	7227	\N	1	No RNA binding domain	nan; nanchung; Nanchung; transient receptor potential vanilloid	\N	\N	\N
2548	FBgn0051140	2010-05-12	2010-07-21	CG31140	CG31140	Drosophila melanogaster	7227	RRMx1	\N	\N	CG31140	\N	\N	\N
2549	FBgn0040108	2010-05-12	2010-07-01	larp	La related protein	Drosophila melanogaster	7227	Lax1	\N	\N	\N	\N	\N	\N
2550	XB-GENE-946172	2010-07-06	\N	CPEB1	cytoplasmic polyadenylation element binding protein 1 [Source:HGNC Symbol;Acc:21744]	Xenopus laevis	8355	RRMx2	\N	\N	CPEB; cpeb1	\N	\N	\N
2551	XB-GENE-957405	2010-07-06	\N	PUM1	pumilio homolog 1 (Drosophila) [Source:HGNC Symbol;Acc:14957]	Xenopus laevis	8355	PUMx1	\N	\N	pumilio 1; pumilio homolog 1	\N	\N	\N
2552	YLR116W	2010-07-08	\N	MSL5	Mud Synthetic-Lethal	Saccharomyces cerevisiae	4932	KHx1; Znfx1	1	duplicate	BBP	\N	\N	\N
2553	ENSXETG00000024077	2010-07-14	\N	Lsm2	LSM2 homolog, U6 small nuclear RNA associated.	Xenopus tropicalis	8364	LSmx1	\N	\N	\N	\N	\N	\N
2554	WBGene00006514	2010-07-18	2010-10-01	tdp-1	TAR DNA-binding Protein homolog	Caenorhabditis elegans	6239	RRMx2	\N	\N	\N	\N	\N	Q20414; Q6BEV0; F44G4.4c
2555	ENSXETG00000012164	2010-07-18	\N	Vigilin	\N	Xenopus tropicalis	8364	KHx14	\N	\N	\N	\N	\N	\N
2556	n/a	2010-07-19	\N	SFRS7		Chlorocebus aethiops	9534	RRMx1	1	duplicate	\N	\N	\N	\N
2557	ENSG00000163950	2010-07-21	2010-07-24	SLBP	stem-loop binding protein [Source:HGNC Symbol;Acc:10904]	Homo sapiens	9606		\N	\N	HBP	\N	\N	Q14493
2558	ENSMUSG00000004642	2010-07-21	2010-07-24	Slbp	stem-loop binding protein [Source:HGNC Symbol;Acc:10904]	Mus musculus	10090		\N	\N		\N	\N	P97440
2559	FBgn0041186	2010-07-21	2010-07-24	Slbp	Stem-loop binding protein	Drosophila melanogaster	7227		\N	\N		\N	\N	Q9VAN6
2560	YNL286W	2010-07-21	\N	cus2	Cold sensitive U2 snRNA Suppressor	Saccharomyces cerevisiae	4932	RRMx1	1	duplicate	\N	\N	\N	\N
2561	YPL211W	2010-07-21	\N	Nip7	Nucleolar protein required for 60S ribosome subunit biogenesis, constituent of 66S pre-ribosomal particles; physically interacts with Nop8p and the exosome subunit Rrp43p	Saccharomyces cerevisiae	4932	PUAx1	1	duplicate	\N	\N	\N	\N
2562	ENSRNOG00000018273	2010-07-22	\N	NCL	Nucleolin (Protein C23)	Rattus norvegicus	10116	RRMx4	\N	\N	\N	\N	\N	\N
2563	n/a	2010-07-23	\N	NCL	Nucleolin	Cricetulus griseus	10029	RRMx4	\N	\N	\N	\N	\N	\N
2564	n/a	2010-07-24	\N	xSLBP1	stem-loop binding protein 1	Xenopus laevis	8355		\N	\N	\N	\N	\N	\N
2565	n/a	2010-07-24	\N	xSLBP2	stem-loop binding protein 2	Xenopus laevis	8355		\N	\N	\N	\N	\N	\N
2566	WBGene00000411	2010-07-24	2010-10-01	cdl-1	\N	Caenorhabditis elegans	6239		\N	\N	\N	\N	\N	Q09599
2567	ENSDARG00000042590	2010-07-24	\N	rbm19	RNA binding motif protein 19 [Source:RefSeq peptide;Acc:NP_944597]	Danio rerio	7955	RRMx6	\N	\N	\N	\N	\N	\N
2568	XB-GENE-946172	2010-07-24	\N	cpeb1-a	cytoplasmic polyadenylation element binding protein 1	Xenopus laevis	8355	RRMx2	\N	\N	\N	\N	\N	\N
2569	XB-GENE-865981	2010-07-24	\N	msi1	musashi homolog 1	Xenopus laevis	8355	RRMx2	\N	\N	\N	\N	\N	\N
2573	ENSGALG00000004848	2010-07-24	\N	YBX1	Nuclease-sensitive element-binding protein 1 (Y-box-binding protein 1)(Y-box transcription factor) [Source: UniProtKB/Swiss-Prot Q06066]	Gallus gallus	9031	CSDx1	\N	\N	\N	\N	\N	\N
2570	ENSDARG00000014746	2010-07-24	\N	a2bp1	Fox-1 homolog A (Ataxin-2-binding protein 1) [Source: UniProtKB/Swiss-Prot Q642J5]	Danio rerio	7955	RRMx1	\N	\N	\N	\N	\N	\N
2571	XB-GENE-6252609	2010-07-24	\N	ybx2-a	Y box binding protein 2	Xenopus laevis	8355	CSDx1	\N	\N	\N	\N	\N	\N
2572	XB-GENE-6254213	2010-07-24	\N	ybx2-b	Y box binding protein 2	Xenopus laevis	8355	CSDx1	\N	\N	\N	\N	\N	\N
2574	WBGene00004723	2010-07-24	2010-10-01	sap-49	Spliceosome-Associated Protein	Caenorhabditis elegans	6239	RRMx2	\N	\N	\N	\N	\N	Q09442
2575	WBGene00001595	2010-07-24	2010-10-01	gld-1	defective in Germ Line Development	Caenorhabditis elegans	6239	KHx1	\N	\N	\N	\N	\N	Q17339
2576	ENSRNOG00000009539	2010-07-24	\N	Khdrbs3	KH domain-containing, RNA-binding, signal transduction-associated protein 3 (Sam68-like mammalian protein 2)(rSLM-2)(SLM-2) [Source: UniProtKB/Swiss-Prot Q9JLP1]	Rattus norvegicus	10116	KHx1	\N	\N	\N	\N	\N	\N
2577	WBGene00006423	2010-07-24	2010-10-01	asd-2	Alternative Splicing Defective	Caenorhabditis elegans	6239	KHx1	\N	\N	\N	\N	\N	O02065; Q7Z153; Q65CM6
2578	ENSRNOG00000000803	2010-07-24	\N	PP1RA	Serine/threonine-protein phosphatase 1 regulatory subunit 10 (Phosphatase 1 nuclear targeting subunit)(Protein PNUTS)(MHC class I region proline-rich protein CAT53) [Source: UniProtKB/Swiss-Prot O55000]	Rattus norvegicus	10116	Znf_CCCHx1	\N	\N	\N	\N	\N	\N
2579	SPBC1718.07c	2010-07-24	\N	zfs1	CCCH tandem zinc finger protein, human Tristetraprolin homolog Zfs1	Schizosaccharomyces pombe	4896	Znf_CCCHx2	\N	\N	\N	\N	\N	\N
2580	YLR136C	2010-07-24	\N	TIS11	similar to the mammalian TPA Induced Sequence gene family	Saccharomyces cerevisiae	4932	Znf_CCCHx2	\N	\N	\N	\N	\N	\N
2581	YDR381W	2010-07-26	\N	Yra1	Yeast RNA Annealing protein	Saccharomyces cerevisiae	4932	RRMx1	\N	\N	\N	\N	\N	\N
2582	YPL169C	2010-07-26	\N	Mex67	Messenger RNA EXport factor of 67 kDa	Saccharomyces cerevisiae	4932		\N	\N	\N	\N	\N	\N
2583	YGL122C	2010-07-26	\N	Nab2	Nuclear polyAdenylated RNA-Binding	Saccharomyces cerevisiae	4932	Znf_CCCHx7	\N	\N	\N	\N	\N	\N
2584	YDR432W	2010-07-26	\N	Npl3	Nuclear Protein Localization	Saccharomyces cerevisiae	4932	RRMx2	\N	\N	\N	\N	\N	\N
2585	YOL123W	2010-07-26	\N	Hrp1	Heterogenous nuclear RibonucleoProtein	Saccharomyces cerevisiae	4932	RRMx2	\N	\N	\N	\N	\N	\N
2586	YOR359W	2010-07-26	\N	Vts1	VTi1-2 Suppressor	Saccharomyces cerevisiae	4932	SAMx1	\N	\N	\N	\N	\N	\N
2587	WBGene00001402	2010-07-26	2010-10-01	fbf-2	fbf-2 encodes an RNA-binding protein that is one of 11 C. elegans members of the PUF family (Pumilio and FBF) of translational regulators	Caenorhabditis elegans	6239	Pumx1	\N	\N	\N	\N	\N	Q09312
2588	WBGene00022257	2010-07-26	2010-10-01	puf-11		Caenorhabditis elegans	6239	PUMx1	\N	\N	\N	\N	\N	Q8IU00
2589	YGL014W	2010-07-26	\N	Puf4	PUmilio-homology domain Family	Saccharomyces cerevisiae	4932	Pumx1	\N	\N	\N	\N	\N	\N
2590	WBGene00001401	2010-07-26	2010-10-01	fbf-1	fbf-1 encodes an RNA-binding protein that is one of 12 C. elegans members of the PUF family (Pumilio and FBF) of translational regulators	Caenorhabditis elegans	6239	PUMx1	\N	\N	\N	\N	\N	Q9N5M6
2591	XB-GENE-957405	2010-07-26	\N	pum1	pumilio homolog 1	Xenopus laevis	8355	PUMx1	\N	\N	\N	\N	\N	\N
2592	YJR091C	2010-07-26	\N	Jsn1	Just Say No	Saccharomyces cerevisiae	4932	RRMx1; Pumx1	\N	\N	Puf1	\N	\N	\N
2593	YPR042C	2010-07-26	\N	Puf2	PUmilio-homology domain Family	Saccharomyces cerevisiae	4932	RRMx1; Pumx1	\N	\N			\N	\N
2594	YLL013C	2010-07-26	\N	Puf3	PUmilio-homology domain Family	Saccharomyces cerevisiae	4932	Pumx1	\N	\N		\N	\N	\N
2595	YGL178W	2010-07-26	\N	Mpt5	Multicopy suppressor of Pop Two	Saccharomyces cerevisiae	4932	Pumx1	\N	\N	HTR1 , PUF5 , UTH4	\N	\N	\N
2596	ENSXETG00000008903	2010-07-26	\N	PUM2	pumilio homolog 2 (Drosophila) [Source:HGNC Symbol;Acc:14958]	Xenopus tropicalis	8364	Pumx1	\N	\N	\N	\N	\N	\N
2597	WBGene00004241	2010-07-27	2010-10-01	puf-5	puf-5 encodes a Pumilio protein	Caenorhabditis elegans	6239	PUMx1	\N	\N	\N	\N	\N	Q20757
2598	WBGene00004242	2010-07-27	2010-10-01	puf-6	The puf-6 gene encodes a predicted RNA binding protein that is a member of the conserved PUF (Pumilio and FBF) family of RNA binding proteins	Caenorhabditis elegans	6239	PUMx1	\N	\N	\N	\N	\N	O01322
2599	XB-GENE-864935	2010-07-27	\N	igf2bp3	insulin-like growth factor 2 mRNA binding protein 3	Xenopus laevis	8355	RRMx2; KHx4	\N	\N	\N	\N	\N	\N
2600	WBGene00002000	2010-07-27	2010-10-01	hrp-2	Heterogeneous nuclear ribonucleoprotein R (RRM superfamily)	Caenorhabditis elegans	6239	RRMx3	\N	\N	\N	\N	\N	Q9NLD1; B3KYC2
2601	ENSRNOG00000000204	2010-07-27	\N	Syncrip	Heterogeneous nuclear ribonucleoprotein Q (hnRNP Q)(Synaptotagmin-binding, cytoplasmic RNA-interacting protein)(Liver regeneration-related protein LRRG077) [Source: UniProtKB/Swiss-Prot Q7TP47]	Rattus norvegicus	10116	RRMx3	\N	\N	\N	\N	\N	\N
2602	YGL044C	2010-07-27	\N	Rna15	RNA synthesis	Saccharomyces cerevisiae	4932	RRMx1	\N	\N	\N	\N	\N	\N
2603	WBGene00015547	2010-07-27	2010-10-01	ain-1	ain-1 encodes an unfamiliar protein synergistically required, with LIN-31, for the normal timing of vulval differentiation, independently of LET-60/RAS, and parallel to or downstream of LIN-14/LIN-28/HBL-1	Caenorhabditis elegans	6239		\N	\N	\N	\N	\N	Q17740
2604	ENSBTAG00000013952	2010-07-27	\N	HNRNPD	heterogeneous nuclear ribonucleoprotein D [Source:RefSeq peptide;Acc:NP_001091533]	Bos taurus	9913	RRMx2	\N	\N	\N	\N	\N	\N
2605	ENSRNOG00000002292	2010-07-27	\N	HNRNPD	Heterogeneous nuclear ribonucleoprotein C Fragment (hnRNP C)(hnRNP core protein C) [Source: UniProtKB/Swiss-Prot P17132]	Rattus norvegicus	10116	RRMx2	\N	\N	\N	\N	\N	\N
2606	YLR175W	2010-07-27	\N	Cbf5	Centromere Binding Factor	Saccharomyces cerevisiae	4932	PUAx1	\N	\N	\N	\N	\N	\N
2607	ENSGALG00000013879	2010-07-27	\N	TIA-1	TIA-1 [Source: UniProtKB/TrEMBL Q800W4]	Gallus gallus	9031	RRMx3	\N	\N	\N	\N	\N	\N
2608	ENSGALG00000013879	2010-07-27	\N	TIAL1	TIA1 cytotoxic granule-associated RNA binding protein-like 1 [Source:RefSeq peptide;Acc:NP_989687]	Gallus gallus	9031	RRMx3	\N	\N	\N	\N	\N	\N
2609	WBGene00003229	2010-07-27	2010-10-01	mex-3	mex-3 encodes two KH domain-containing RNA binding proteins	Caenorhabditis elegans	6239	KHx2	\N	\N	\N	\N	\N	Q95R07; Q95R08
2610	XB-GENE-865519	2010-07-27	\N	pabpc4	poly(A) binding protein, cytoplasmic 4 (inducible form)	Xenopus laevis	8355	RRMx4	\N	\N	ePABP, ePAB, PABP	\N	\N	\N
2611	YDR195W	2010-07-27	\N	Ref2	RNA-binding protein involved in the cleavage step of mRNA 3'-end formation prior to polyadenylation, and in snoRNA maturation; part of holo-CPF subcomplex APT, which associates with 3'-ends of snoRNA- and mRNA-encoding genes	Saccharomyces cerevisiae	4932		\N	\N	\N	\N	\N	\N
2612	n/a	2010-07-27	\N	HNRNPA1	hnRNP A1	Cricetulus griseus	10029	RRMx1	\N	\N	\N	\N	\N	\N
2613	n/a	2010-07-27	\N	ELAVL1	HuR	Cricetulus griseus	10029	RRMx3	\N	\N	\N	\N	\N	\N
2614	YER165W	2010-07-27	\N	Pab1	Poly(A) binding protein, part of the 3'-end RNA-processing complex, mediates interactions between the 5' cap structure and the 3' mRNA poly(A) tail, involved in control of poly(A) tail length, interacts with translation factor eIF-4G	Saccharomyces cerevisiae	4932	RRMx4	\N	\N	\N	\N	\N	\N
2615	ENSBTAG00000006884	2010-07-27	\N	PABP2	Polyadenylate-binding protein 2 (Poly(A)-binding protein 2)(Poly(A)-binding protein II)(PABII)(Polyadenylate-binding nuclear protein 1)(Nuclear poly(A)-binding protein 1) [Source: UniProtKB/Swiss-Prot Q28165]	Bos taurus	9913	RRMx1	\N	\N	\N	\N	\N	\N
2616	WBGene00019347	2010-07-27	2010-10-01	mbl-1	mbl-1 encodes, by alternative splicing, two isoforms of a putative MUSCLEBLIND-type mRNA splicing regulator required in adults for normal muscle dense body organization, locomotion, and vulval morphogenesis	Caenorhabditis elegans	6239	Znf_CCCHx1	\N	\N	\N	\N	\N	Q94250; B3WFU7; B3WFU8
2617	ENSSSCG00000013592	2010-07-27	\N	ELAVL1	ELAV (embryonic lethal, abnormal vision, Drosophila)-like 1 (Hu antigen R) [Source:HGNC Symbol;Acc:3312]	Sus scrofa	9823	RRMx3	\N	\N	\N	\N	\N	\N
2618	ENSRNOG00000001069	2010-07-27	\N	ELAVL1	ELAV (embryonic lethal, abnormal vision, Drosophila)-like 1 (Hu antigen R) [Source:RefSeq peptide;Acc:NP_001102318]	Rattus norvegicus	10116	RRMx3	\N	\N	\N	\N	\N	\N
2619	WBGene00020097	2010-07-27	2010-10-01	larp-1	larp-1 encodes an La-related protein containing an La RNA-binding motif and a conserved LARP1 domain	Caenorhabditis elegans	6239	Lax1	\N	\N	\N	\N	\N	Q21992; Q2L6Y2
2620	YLR116W	2010-07-27	\N	Msl5	Component of the commitment complex, which defines the first step in the splicing pathway; essential protein that interacts with Mud2p and Prp40p, forming a bridge between the intron ends; also involved in nuclear retention of pre-mRNA	Saccharomyces cerevisiae	4932	KHx1	\N	\N	BBP	\N	\N	\N
2621	XB-GENE-942338	2010-07-27	\N	hdlbp	high density lipoprotein binding protein (vigilin)	Xenopus laevis	8355	KHx14	\N	\N	vigilin	\N	\N	\N
2622	n/a	2010-07-27	\N	SFRS7	\N	Chlorocebus aethiops	9534	RRMx1	\N	\N	9G8	\N	\N	\N
2623	YNL286W	2010-07-27	\N	Cus2	Protein that binds to U2 snRNA and Prp11p, may be involved in U2 snRNA folding; contains two RNA recognition motifs (RRMs)	Saccharomyces cerevisiae	4932	RRMx1	\N	\N	\N	\N	\N	\N
2624	YPL211W	2010-07-27	\N	Nip7	Nucleolar protein required for 60S ribosome subunit biogenesis, constituent of 66S pre-ribosomal particles; physically interacts with Nop8p and the exosome subunit Rrp43p	Saccharomyces cerevisiae	4932	RRMx1	\N	\N	\N	\N	\N	\N
2625	ENSG00000122034	2010-07-27	2010-07-28	GTF3A	general transcription factor IIIA [Source:HGNC Symbol;Acc:4662]	Homo sapiens	9606	Znf_C2H2x8	\N	\N	\N	\N	\N	Q92664
2626	ENSG00000083635	2010-07-27	2010-07-28	NUFIP1	nuclear fragile X mental retardation protein interacting protein 1 [Source:HGNC Symbol;Acc:8057]	Homo sapiens	9606	Znf_C2H2x1	\N	\N	\N	\N	\N	Q9UHK0
2627	ENSG00000167978	2010-07-27	2010-07-28	SRRM2	serine/arginine repetitive matrix 2 [Source:HGNC Symbol;Acc:16639]	Homo sapiens	9606		\N	\N	\N	\N	\N	Q9UQ35
2628	ENSG00000137074	2010-07-27	2010-07-28	APTX	aprataxin [Source:HGNC Symbol;Acc:15984]	Homo sapiens	9606		0		\N	\N	\N	Q7Z2E3
2629	ENSG00000056097	2010-07-27	2010-07-28	ZFR	zinc finger RNA binding protein [Source:HGNC Symbol;Acc:17277]	Homo sapiens	9606	Znf_C2H2x3	\N	\N	\N	\N	\N	Q96KR1
2630	ENSG00000005007	2010-07-27	2010-07-28	UPF1	UPF1 regulator of nonsense transcripts homolog (yeast) [Source:HGNC Symbol;Acc:9962]	Homo sapiens	9606		\N	\N	\N	\N	\N	Q92900
2631	ENSG00000151657	2010-07-27	2010-07-28	KIN	KIN, antigenic determinant of recA protein homolog (mouse) [Source:HGNC Symbol;Acc:6327]	Homo sapiens	9606	Znf_C2H2x1	\N	\N	\N	\N	\N	O60870
2632	ENSG00000196793	2010-07-27	2010-07-28	ZNF239	zinc finger protein 239 [Source:HGNC Symbol;Acc:13031]	Homo sapiens	9606	Znf_C2H2x8	\N	\N	\N	\N	\N	Q16600
